city,title,gender,rating,district,facilities,original_price,discount_price,full_card_text
Jakarta Barat,Kost Kebayoran Lama 17D Permata Hijau,Campur,4.6,Kecamatan Kebon Jeruk,WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.275.000,Rp1.225.000,Campur | 4.6 | Kost Kebayoran Lama 17D Permata Hijau | Kecamatan Kebon Jeruk | WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 50rb | Rp1.275.000 | Rp1.225.000 | (Bulan pertama)
Jakarta Barat,Kost Griya Mas Tipe F,Campur,4.8,Curug,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp1.525.000,Rp1.450.000,Campur | 4.8 | Kost Griya Mas Tipe F | Curug | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 75rb | Rp1.525.000 | Rp1.450.000 | (Bulan pertama)
Jakarta Barat,Kost 30 Tipe B,Campur,4.6,Mampang Prapatan,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.300.000,Rp2.254.000,Campur | 4.6 | Sisa 1 kamar | Kost 30 Tipe B | Mampang Prapatan | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 46rb | Rp2.300.000 | Rp2.254.000 | (Bulan pertama)
Jakarta Barat,Kost Griya Giyanti Tipe A Yogyakarta,Putra,5.0,Ngaglik,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.275.000,Rp1.162.500,Putra | 5.0 | Sisa 2 kamar | Kost Griya Giyanti Tipe A Yogyakarta | Ngaglik | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 113rb | Rp1.275.000 | Rp1.162.500 | (Bulan pertama)
Jakarta Barat,Kost Naga Surya Tipe A,Putra,4.9,Tebet,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.175.000,Rp1.938.500,Putra | 4.9 | Kost Naga Surya Tipe A | Tebet | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 237rb | Rp2.175.000 | Rp1.938.500 | (Bulan pertama)
Jakarta Barat,Kost Rayi House Tipe A,Putra,4.6,Lowokwaru,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.525.000,Rp1.390.000,Putra | 4.6 | Kost Rayi House Tipe A | Lowokwaru | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 135rb | Rp1.525.000 | Rp1.390.000 | (Bulan pertama)
Jakarta Barat,Kost Happy Living Tipe B,Campur,4.8,Jagakarsa,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.925.000,Rp1.849.000,Campur | 4.8 | Kost Happy Living Tipe B | Jagakarsa | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 76rb | Rp1.925.000 | Rp1.849.000 | (Bulan pertama)
Jakarta Barat,Kost Emha Tipe A Yogyakarta,Putri,4.9,Gamping,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.525.000,Rp1.450.000,Putri | 4.9 | Sisa 2 kamar | Kost Emha Tipe A Yogyakarta | Gamping | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 75rb | Rp1.525.000 | Rp1.450.000 | (Bulan pertama)
Jakarta Barat,Kost Habibie Ploso Tipe A,Campur,3.5,Tambaksari,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.395.000,Rp1.311.300,Campur | 3.5 | Kost Habibie Ploso Tipe A | Tambaksari | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 84rb | Rp1.395.000 | Rp1.311.300 | (Bulan pertama)
Jakarta Barat,Kost Kencana 1 Tipe A,Putri,4.8,Beji,K. Mandi Dalam·Kasur,Rp1.060.000,Rp954.000,Putri | 4.8 | Kost Kencana 1 Tipe A | Beji | K. Mandi Dalam·Kasur | Diskon 106rb | Rp1.060.000 | Rp954.000 | (Bulan pertama)
Jakarta Barat,Kost Sukabirus Residence Tipe A Citereup,Putra,4.6,Kecamatan Dayeuhkolot,K. Mandi Dalam·WiFi·Kloset Duduk·Kasur,Rp1.235.000,Rp1.114.000,Putra | 4.6 | Kost Sukabirus Residence Tipe A Citereup | Kecamatan Dayeuhkolot | K. Mandi Dalam·WiFi·Kloset Duduk·Kasur | Diskon 121rb | Rp1.235.000 | Rp1.114.000 | (Bulan pertama)
Jakarta Barat,Kost Themas Tipe B,Campur,4.9,Kali Deres,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.645.000,Rp1.466.800,Campur | 4.9 | Kost Themas Tipe B | Kali Deres | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 178rb | Rp1.645.000 | Rp1.466.800 | (Bulan pertama)
Jakarta Barat,Kost Aipda Petamburan Tipe D,Putri,4.8,Tanah Abang,WiFi·Kasur·Akses 24 Jam,Rp1.100.000,Rp1.012.000,Putri | 4.8 | Kost Aipda Petamburan Tipe D | Tanah Abang | WiFi·Kasur·Akses 24 Jam | Diskon 88rb | Rp1.100.000 | Rp1.012.000 | (Bulan pertama)
Jakarta Barat,Kost 77 Tipe B,Putri,4.6,Cengkareng,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.345.000,Rp2.159.400,Putri | 4.6 | Sisa 2 kamar | Kost 77 Tipe B | Cengkareng | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 186rb | Rp2.345.000 | Rp2.159.400 | (Bulan pertama)
Jakarta Barat,Kost De Rooms 1 Batu Tipe A,Campur,4.5,Pasar Minggu,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.025.000,Rp1.945.000,Campur | 4.5 | Kost De Rooms 1 Batu Tipe A | Pasar Minggu | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 80rb | Rp2.025.000 | Rp1.945.000 | (Bulan pertama)
Jakarta Barat,Kost Syahrin Tipe B Gandaria,Putri,4.8,Kecamatan Kebayoran Baru,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp3.875.000,Rp3.721.000,Putri | 4.8 | Sisa 1 kamar | Kost Syahrin Tipe B Gandaria | Kecamatan Kebayoran Baru | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 154rb | Rp3.875.000 | Rp3.721.000 | (Bulan pertama)
Jakarta Barat,Kost Tentrem Tipe A,Campur,4.6,Kecamatan Ngaliyan,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.555.000,Rp1.371.400,Campur | 4.6 | Kost Tentrem Tipe A | Kecamatan Ngaliyan | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 184rb | Rp1.555.000 | Rp1.371.400 | (Bulan pertama)
Jakarta Barat,Kost MR PKN STAN Tipe B,Campur,4.6,Pondok Aren,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp1.325.000,Rp1.208.000,Campur | 4.6 | Sisa 1 kamar | Kost MR PKN STAN Tipe B | Pondok Aren | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 117rb | Rp1.325.000 | Rp1.208.000 | (Bulan pertama)
Jakarta Barat,Kost Bumay Syariah Tipe B Nitikan,Putri,4.9,Umbulharjo,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.620.000,Rp1.458.000,Putri | 4.9 | Sisa 3 kamar | Kost Bumay Syariah Tipe B Nitikan | Umbulharjo | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 162rb | Rp1.620.000 | Rp1.458.000 | (Bulan pertama)
Jakarta Barat,Kost Cipinang Baru Raya Tipe A,Campur,5.0,Pulo Gadung,WiFi·AC·Kloset Duduk·Kasur,Rp1.525.000,Rp1.465.000,Campur | 5.0 | Sisa 1 kamar | Kost Cipinang Baru Raya Tipe A | Pulo Gadung | WiFi·AC·Kloset Duduk·Kasur | Diskon 60rb | Rp1.525.000 | Rp1.465.000 | (Bulan pertama)
Jakarta Barat,Kost Kledokan Seturan Tipe A Yogyakarta,Putra,4.8,Depok,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.775.000,Rp1.600.000,Putra | 4.8 | Sisa 3 kamar | Kost Kledokan Seturan Tipe A Yogyakarta | Depok | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 175rb | Rp1.775.000 | Rp1.600.000 | (Bulan pertama)
Jakarta Barat,Kost Kebayoran Lama 17 F Tipe A,Campur,4.6,Kebon Jeruk,WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.275.000,Rp1.225.000,Campur | 4.6 | Sisa 1 kamar | Kost Kebayoran Lama 17 F Tipe A | Kebon Jeruk | WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 50rb | Rp1.275.000 | Rp1.225.000 | (Bulan pertama)
Jakarta Barat,Kost PUMA Ciwalk Tipe D,Campur,4.9,Coblong,K. Mandi Dalam·WiFi·Kasur·Akses 24 Jam,Rp1.225.000,Rp1.117.000,Campur | 4.9 | Kost PUMA Ciwalk Tipe D | Coblong | K. Mandi Dalam·WiFi·Kasur·Akses 24 Jam | Diskon 108rb | Rp1.225.000 | Rp1.117.000 | (Bulan pertama)
Jakarta Barat,Kost Omah Khiar Tipe E Karang Gayam Yogyakarta,Putri,4.8,Depok,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp1.575.000,Rp1.497.500,Putri | 4.8 | Sisa 1 kamar | Kost Omah Khiar Tipe E Karang Gayam Yogyakarta | Depok | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 78rb | Rp1.575.000 | Rp1.497.500 | (Bulan pertama)
Jakarta Barat,Kost Rumah Sarastri Tipe B,Putri,4.9,Beji,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp1.875.000,Rp1.782.500,Putri | 4.9 | Sisa 2 kamar | Kost Rumah Sarastri Tipe B | Beji | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 93rb | Rp1.875.000 | Rp1.782.500 | (Bulan pertama)
Jakarta Barat,Kost Rumah 5111 Tipe A Setiabudi,Campur,4.8,SETIA BUDI,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp3.105.000,Rp2.981.800,Campur | 4.8 | Sisa 1 kamar | Kost Rumah 5111 Tipe A Setiabudi | SETIA BUDI | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 123rb | Rp3.105.000 | Rp2.981.800 | (Bulan pertama)
Jakarta Barat,Kost Torrycoffe Homes Tipe A,Campur,4.9,Grogol Petamburan,WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.925.000,Rp1.754.000,Campur | 4.9 | Kost Torrycoffe Homes Tipe A | Grogol Petamburan | WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 171rb | Rp1.925.000 | Rp1.754.000 | (Bulan pertama)
Jakarta Barat,Kost JK Jatiwaringin Tipe B,Putri,5.0,Makasar,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp1.225.000,Rp1.177.000,Putri | 5.0 | Sisa 1 kamar | Kost JK Jatiwaringin Tipe B | Makasar | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 48rb | Rp1.225.000 | Rp1.177.000 | (Bulan pertama)
Jakarta Barat,Kost Raras BSD Tipe A,Campur,4.8,Pagedangan,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.675.000,Rp1.609.000,Campur | 4.8 | Sisa 1 kamar | Kost Raras BSD Tipe A | Pagedangan | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 66rb | Rp1.675.000 | Rp1.609.000 | (Bulan pertama)
Jakarta Barat,Kost Pascal Tipe A Gading Serpong,Putri,4.8,Kecamatan Pagedangan,WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.425.000,Rp1.369.000,Putri | 4.8 | Sisa 1 kamar | Kost Pascal Tipe A Gading Serpong | Kecamatan Pagedangan | WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 56rb | Rp1.425.000 | Rp1.369.000 | (Bulan pertama)
Jakarta Barat,Kost Cempaka Baru III Tipe A,Putri,4.3,Kemayoran,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.700.000,Rp1.632.000,Putri | 4.3 | Kost Cempaka Baru III Tipe A | Kemayoran | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 68rb | Rp1.700.000 | Rp1.632.000 | (Bulan pertama)
Jakarta Barat,Kost La Maison Tipe A,Campur,4.8,Cisauk,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp1.225.000,Rp1.177.000,Campur | 4.8 | Sisa 1 kamar | Kost La Maison Tipe A | Cisauk | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 48rb | Rp1.225.000 | Rp1.177.000 | (Bulan pertama)
Jakarta Barat,Kost Mandira Tipe D,Putri,4.6,Kembangan,WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp949.000,Rp865.840,Putri | 4.6 | Kost Mandira Tipe D | Kembangan | WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 83rb | Rp949.000 | Rp865.840 | (Bulan pertama)
Jakarta Barat,Kost Christina Bukit Duri Tipe A,Campur,4.6,Tebet,WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp975.000,Rp937.000,Campur | 4.6 | Sisa 2 kamar | Kost Christina Bukit Duri Tipe A | Tebet | WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 38rb | Rp975.000 | Rp937.000 | (Bulan pertama)
Jakarta Barat,Kost Dentisia Tipe A Yogyakarta,Putri,4.6,Kasihan,K. Mandi Dalam·WiFi·Kasur·Akses 24 Jam,Rp675.000,Rp616.500,Putri | 4.6 | Kost Dentisia Tipe A Yogyakarta | Kasihan | K. Mandi Dalam·WiFi·Kasur·Akses 24 Jam | Diskon 59rb | Rp675.000 | Rp616.500 | (Bulan pertama)
Jakarta Barat,Kost Pondok Nuri Tipe A,Putra,4.6,Setu,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.465.000,Rp1.335.400,Putra | 4.6 | Sisa 3 kamar | Kost Pondok Nuri Tipe A | Setu | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 130rb | Rp1.465.000 | Rp1.335.400 | (Bulan pertama)
Jakarta Barat,Kost Oemah 8 Pugeran Tipe A Maguwoharjo Yogyakarta,Putra,,Depok,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.700.000,Rp1.547.000,Putra | Kost Oemah 8 Pugeran Tipe A Maguwoharjo Yogyakarta | Depok | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 153rb | Rp1.700.000 | Rp1.547.000 | (Bulan pertama)
Jakarta Barat,Kost Benito Tipe C Serpong,Campur,4.6,Serpong Utara,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.975.000,Rp1.897.000,Campur | 4.6 | Kost Benito Tipe C Serpong | Serpong Utara | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 78rb | Rp1.975.000 | Rp1.897.000 | (Bulan pertama)
Jakarta Barat,Kost Karyasari Tipe A,Putra,4.8,Laweyan,WiFi·Kloset Duduk·Kasur,Rp525.000,Rp475.000,Putra | 4.8 | Kost Karyasari Tipe A | Laweyan | WiFi·Kloset Duduk·Kasur | Diskon 50rb | Rp525.000 | Rp475.000 | (Bulan pertama)
Jakarta Barat,Kost Kramat Tipe B,Campur,4.8,Johar Baru,K. Mandi Dalam·WiFi·AC·Kasur·Akses 24 Jam,Rp1.775.000,Rp1.639.000,Campur | 4.8 | Sisa 1 kamar | Kost Kramat Tipe B | Johar Baru | K. Mandi Dalam·WiFi·AC·Kasur·Akses 24 Jam | Diskon 136rb | Rp1.775.000 | Rp1.639.000 | (Bulan pertama)
Jakarta Barat,Kost Safeliving Co Living Tipe C Kalideres,Campur,5.0,Kali Deres,WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.650.000,Rp1.522.000,Campur | 5.0 | Sisa 1 kamar | Kost Safeliving Co Living Tipe C Kalideres | Kali Deres | WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 128rb | Rp1.650.000 | Rp1.522.000 | (Bulan pertama)
Jakarta Barat,Kost Radio Dalam Syariah Tipe A,Putri,4.6,Kebayoran Baru,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.275.000,Rp2.072.500,Putri | 4.6 | Kost Radio Dalam Syariah Tipe A | Kebayoran Baru | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 203rb | Rp2.275.000 | Rp2.072.500 | (Bulan pertama)
Jakarta Barat,Kost Inn Taman Mahkota Tipe A,Campur,4.9,Benda,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.825.000,Rp1.681.000,Campur | 4.9 | Sisa 3 kamar | Kost Inn Taman Mahkota Tipe A | Benda | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 144rb | Rp1.825.000 | Rp1.681.000 | (Bulan pertama)
Jakarta Barat,Kost Akifa Tipe A,Putri,4.9,Pasar Rebo,WiFi·AC·Kloset Duduk·Kasur,Rp1.425.000,Rp1.299.000,Putri | 4.9 | Kost Akifa Tipe A | Pasar Rebo | WiFi·AC·Kloset Duduk·Kasur | Diskon 126rb | Rp1.425.000 | Rp1.299.000 | (Bulan pertama)
Jakarta Barat,Kost Pisangan Lama 2 Tipe A,Campur,4.8,Pulo Gadung,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.425.000,Rp1.369.000,Campur | 4.8 | Sisa 1 kamar | Kost Pisangan Lama 2 Tipe A | Pulo Gadung | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 56rb | Rp1.425.000 | Rp1.369.000 | (Bulan pertama)
Jakarta Barat,Kost Ravanti Tipe A,Putri,4.8,Kecamatan Ciputat Timur,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.475.000,Rp1.417.000,Putri | 4.8 | Sisa 1 kamar | Kost Ravanti Tipe A | Kecamatan Ciputat Timur | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 58rb | Rp1.475.000 | Rp1.417.000 | (Bulan pertama)
Jakarta Barat,Kost Pluit Permai 83 Tipe A,Campur,,Penjaringan,WiFi·AC·Kasur·Akses 24 Jam,Rp1.625.000,Rp1.449.000,Campur | Kost Pluit Permai 83 Tipe A | Penjaringan | WiFi·AC·Kasur·Akses 24 Jam | Diskon 176rb | Rp1.625.000 | Rp1.449.000 | (Bulan pertama)
Jakarta Barat,Kost Mekar II Padasuka Tipe A,Campur,4.9,Cibeunying Kidul,K. Mandi Dalam·WiFi·Kloset Duduk·Kasur,Rp1.015.000,Rp925.900,Campur | 4.9 | Kost Mekar II Padasuka Tipe A | Cibeunying Kidul | K. Mandi Dalam·WiFi·Kloset Duduk·Kasur | Diskon 89rb | Rp1.015.000 | Rp925.900 | (Bulan pertama)
Jakarta Barat,Kost Griya Kana 1 Tipe B Maguwoharjo Yogyakarta,Putra,4.6,Kecamatan Depok,K. Mandi Dalam·WiFi·Kasur·Akses 24 Jam,Rp800.000,Rp760.000,Putra | 4.6 | Sisa 3 kamar | Kost Griya Kana 1 Tipe B Maguwoharjo Yogyakarta | Kecamatan Depok | K. Mandi Dalam·WiFi·Kasur·Akses 24 Jam | Diskon 40rb | Rp800.000 | Rp760.000 | (Bulan pertama)
Jakarta Barat,Kost Studentenwohnheim BSD Tipe A,Campur,4.9,Serpong,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.125.000,Rp1.999.000,Campur | 4.9 | Sisa 2 kamar | Kost Studentenwohnheim BSD Tipe A | Serpong | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 126rb | Rp2.125.000 | Rp1.999.000 | (Bulan pertama)
Jakarta Barat,Kost Safana UNPAD Tipe B,Putri,4.8,Jatinangor,K. Mandi Dalam·WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp760.000,Rp701.200,Putri | 4.8 | Kost Safana UNPAD Tipe B | Jatinangor | K. Mandi Dalam·WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 59rb | Rp760.000 | Rp701.200 | (Bulan pertama)
Jakarta Barat,Kost UNTAR S Parman Tipe A Tomang,Campur,4.8,Kecamatan Grogol petamburan,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.900.000,Rp2.784.000,Campur | 4.8 | Sisa 1 kamar | Kost UNTAR S Parman Tipe A Tomang | Kecamatan Grogol petamburan | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 116rb | Rp2.900.000 | Rp2.784.000 | (Bulan pertama)
Jakarta Barat,Kost Bersama Jaya Tipe A,Campur,5.0,Tanah Abang,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp2.180.000,Rp2.093.800,Campur | 5.0 | Sisa 3 kamar | Kost Bersama Jaya Tipe A | Tanah Abang | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 86rb | Rp2.180.000 | Rp2.093.800 | (Bulan pertama)
Jakarta Barat,Kost Pondok Sagre Kepu Tipe C,Campur,4.8,Kecamatan Senen,WiFi·AC·Kasur·Akses 24 Jam,Rp1.645.000,Rp1.580.200,Campur | 4.8 | Sisa 1 kamar | Kost Pondok Sagre Kepu Tipe C | Kecamatan Senen | WiFi·AC·Kasur·Akses 24 Jam | Diskon 65rb | Rp1.645.000 | Rp1.580.200 | (Bulan pertama)
Jakarta Barat,Kost Kemanggisan Utama 8 Tipe E,Putri,4.8,Palmerah,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur,Rp2.775.000,Rp2.665.000,Putri | 4.8 | Sisa 1 kamar | Kost Kemanggisan Utama 8 Tipe E | Palmerah | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur | Diskon 110rb | Rp2.775.000 | Rp2.665.000 | (Bulan pertama)
Jakarta Barat,Kost Kika Tipe A Yogyakarta,Putri,4.8,Ngaglik,K. Mandi Dalam·WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp825.000,Rp785.000,Putri | 4.8 | Kost Kika Tipe A Yogyakarta | Ngaglik | K. Mandi Dalam·WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 40rb | Rp825.000 | Rp785.000 | (Bulan pertama)
Jakarta Barat,Kost Blessing Home BSD Tipe C,Campur,4.6,Pagedangan,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.925.000,Rp1.811.000,Campur | 4.6 | Kost Blessing Home BSD Tipe C | Pagedangan | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 114rb | Rp1.925.000 | Rp1.811.000 | (Bulan pertama)
Jakarta Barat,Kost Samara Tipe A Yogyakarta,Putra,4.6,Depok,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.275.000,Rp1.212.500,Putra | 4.6 | Kost Samara Tipe A Yogyakarta | Depok | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 63rb | Rp1.275.000 | Rp1.212.500 | (Bulan pertama)
Jakarta Barat,Kost Rumah Cibodas Star Tipe A,Campur,4.8,Periuk,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.675.000,Rp1.609.000,Campur | 4.8 | Kost Rumah Cibodas Star Tipe A | Periuk | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 66rb | Rp1.675.000 | Rp1.609.000 | (Bulan pertama)
Jakarta Barat,Kost Casa Diva Kalicari Tipe A,Putri,4.8,Pedurungan,WiFi·Kloset Duduk·Kasur·Akses 24 Jam,Rp575.000,Rp525.500,Putri | 4.8 | Kost Casa Diva Kalicari Tipe A | Pedurungan | WiFi·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 50rb | Rp575.000 | Rp525.500 | (Bulan pertama)
Jakarta Barat,Kost Rumah Adel Tipe C,Putra,4.8,Makasar,WiFi·AC·Kloset Duduk·Kasur,Rp1.100.000,Rp1.012.000,Putra | 4.8 | Sisa 2 kamar | Kost Rumah Adel Tipe C | Makasar | WiFi·AC·Kloset Duduk·Kasur | Diskon 88rb | Rp1.100.000 | Rp1.012.000 | (Bulan pertama)
Jakarta Barat,Kost Asri Utara XI Tipe B,Putri,5.0,Rungkut,WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.025.000,Rp935.000,Putri | 5.0 | Sisa 1 kamar | Kost Asri Utara XI Tipe B | Rungkut | WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 90rb | Rp1.025.000 | Rp935.000 | (Bulan pertama)
Jakarta Barat,Kost Gardena Utama 5 Tipe C Kalideres,Campur,4.8,Kali Deres,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.650.000,Rp1.584.000,Campur | 4.8 | Sisa 1 kamar | Kost Gardena Utama 5 Tipe C Kalideres | Kali Deres | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 66rb | Rp1.650.000 | Rp1.584.000 | (Bulan pertama)
Jakarta Barat,Kost Coteca BINUS Anggrek Tipe B Rawa Belong,Campur,4.8,Kecamatan Palmerah,WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.675.000,Rp1.526.500,Campur | 4.8 | Kost Coteca BINUS Anggrek Tipe B Rawa Belong | Kecamatan Palmerah | WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 149rb | Rp1.675.000 | Rp1.526.500 | (Bulan pertama)
Jakarta Barat,Kost Coteca BINUS Anggrek Tipe A Rawa Belong,Campur,4.5,Kecamatan Palmerah,K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam,Rp1.975.000,Rp1.799.500,Campur | 4.5 | Kost Coteca BINUS Anggrek Tipe A Rawa Belong | Kecamatan Palmerah | K. Mandi Dalam·WiFi·AC·Kloset Duduk·Kasur·Akses 24 Jam | Diskon 176rb | Rp1.975.000 | Rp1.799.500 | (Bulan pertama)
